date,close,adjusted close,dividend
2013-05-31,10.78,8.0755,0.0
2013-06-28,10.58,7.9431,0.0233
2013-07-31,10.57,7.9558,0.0268
2013-08-30,10.49,7.9136,0.024
2013-09-30,10.56,7.9853,0.025
2013-10-31,10.62,8.0491,0.0244
2013-11-29,10.56,8.0212,0.0232
2013-12-31,10.33,7.9735,0.1673
2014-01-31,10.46,8.0922,0.0239
2014-02-28,10.49,8.1328,0.0225
2014-03-31,10.45,8.1202,0.0237
2014-04-30,10.51,8.1848,0.0231
2014-05-30,10.61,8.2801,0.0225
2014-06-30,10.59,8.2827,0.0233
2014-07-31,10.54,8.2613,0.0227
2014-08-29,10.63,8.3485,0.0212
2014-09-30,10.53,8.289,0.0242
2014-10-31,10.61,8.3689,0.0216
2014-11-28,10.66,8.424,0.0198
2014-12-31,10.56,8.4297,0.107
2015-01-30,10.76,8.6061,0.0209
2015-02-27,10.64,8.5264,0.0204
2015-03-31,10.67,8.5684,0.0224
2015-04-30,10.61,8.537,0.021
2015-05-29,10.56,8.5128,0.0199
2015-06-30,10.42,8.4179,0.0222
2015-07-31,10.47,8.4755,0.0213
2015-08-31,10.43,8.4605,0.0214
2015-09-30,10.48,8.5182,0.0211
2015-10-30,10.46,8.5189,0.0209
2015-11-30,10.41,8.4957,0.0215
2015-12-31,10.3,8.4634,0.0705
2016-01-29,10.42,8.5786,0.0201
2016-02-29,10.47,8.6378,0.022
2016-03-31,10.54,8.7133,0.0215
2016-04-29,10.56,8.7466,0.0203
2016-05-31,10.54,8.7487,0.0224
2016-06-30,10.7,8.8992,0.0214
2016-07-29,10.75,8.9577,0.0202
2016-08-31,10.71,8.9432,0.0227
2016-09-30,10.69,8.9438,0.0207
2016-10-31,10.58,8.8692,0.0208
2016-11-30,10.29,8.6431,0.0204
2016-12-30,10.24,8.6607,0.0705
2017-01-31,10.24,8.6791,0.0217
2017-02-28,10.29,8.7382,0.0197
2017-03-31,10.26,8.7306,0.0211
2017-04-28,10.31,8.7899,0.0197
2017-05-31,10.36,8.8517,0.0225
2017-06-30,10.34,8.8523,0.0207
2017-07-31,10.36,8.888,0.0216
2017-08-31,10.43,8.9666,0.0216
2017-09-29,10.35,8.9153,0.0204
2017-10-31,10.34,8.926,0.0225
2017-11-30,10.3,8.9103,0.0218
2017-12-29,10.32,8.9509,0.0269
2018-01-31,10.18,8.8502,0.0239
2018-02-28,10.06,8.7641,0.021
2018-03-29,10.09,8.8089,0.0213
2018-04-30,9.99,8.7424,0.0239
2018-05-31,10.03,8.7976,0.0231
2018-06-29,10.0,8.7905,0.0218
2018-07-31,9.99,8.8026,0.0239
2018-08-31,10.02,8.8497,0.0233
2018-09-28,9.94,8.798,0.0215
2018-10-31,9.83,8.722,0.0241
2018-11-30,9.87,8.7786,0.0238
2018-12-31,10.02,8.9367,0.0277
2019-01-31,10.1,9.03,0.0246
2019-02-28,10.06,9.0152,0.0234
2019-03-29,10.24,9.1971,0.023
2019-04-30,10.21,9.1935,0.026
2019-05-31,10.37,9.3603,0.0252
2019-06-28,10.47,9.4712,0.0229
2019-07-31,10.48,9.5044,0.0267
2019-08-30,10.73,9.7528,0.0238
2019-09-30,10.64,9.6936,0.0248
2019-10-31,10.6,9.6793,0.0244
2019-11-29,10.61,9.7094,0.0229
2019-12-31,10.57,9.6957,0.025
2020-01-31,10.76,9.8919,0.024
2020-02-28,10.92,10.0595,0.0223
2020-03-31,10.87,10.0359,0.0244
2020-04-30,11.01,10.1861,0.0228
2020-05-29,11.04,10.2333,0.021
2020-06-30,11.09,10.301,0.023
2020-07-31,11.23,10.4505,0.021
2020-08-31,11.11,10.3584,0.021
2020-09-30,11.08,10.3491,0.02
2020-10-30,11.03,10.3201,0.019
2020-11-30,11.11,10.4128,0.019
2020-12-31,11.06,10.4255,0.0634
2021-01-29,10.96,10.3312,0.0
2021-02-26,10.78,10.1615,0.0
2021-03-31,10.63,10.038,0.019
2021-04-30,10.7,10.1202,0.017
2021-05-28,10.7,10.1353,0.016
2021-06-30,10.77,10.2187,0.018
2021-07-30,10.87,10.3297,0.017
2021-08-31,10.83,10.3088,0.018
2021-09-30,10.72,10.2203,0.017
2021-10-29,10.7,10.2166,0.0162
2021-11-30,10.71,10.2434,0.018
2021-12-31,10.56,10.2075,0.1124
2022-01-31,10.32,9.9919,0.017
2022-02-28,10.19,9.8815,0.016
2022-03-31,9.88,9.5974,0.017
2022-04-29,9.48,9.2244,0.016
2022-05-31,9.52,9.2818,0.019
2022-06-30,9.35,9.1161,0.0
2022-07-29,9.56,9.3208,0.0
2022-08-31,9.27,9.0595,0.022
2022-09-30,8.85,8.6696,0.021
2022-10-31,8.75,8.5932,0.022
2022-11-30,9.01,8.8701,0.022
2022-12-30,8.93,8.813,0.022
2023-01-31,9.19,9.0933,0.024
2023-02-28,8.93,8.8578,0.022
2023-03-31,9.13,9.08,0.024
2023-04-28,9.16,9.1327,0.023
2023-05-31,9.03,9.03,0.027
2023-06-23,9.0,9.0,0.0
